id,user_id,user_nickname,date_taken,date_uploaded,title,longitude,latitude,accuracy_coordinates,page_url,video_url
8368530,39460517@N03,Tsar+Kasim,2010-01-30 20:16:57,1264998141,Cosmogonia+%239,-79.383913,43.653271,16.0,http://www.flickr.com/photos/39460517@N03/4320674647/,http://farm5.staticflickr.com/4072/4320674647_83681564ce.jpg
82251926,60435173@N00,florathexplora,2008-12-13 09:08:50,1232268594,Kamal+and+I,-79.387722,43.649491,11.0,http://www.flickr.com/photos/60435173@N00/3205266401/,http://farm4.staticflickr.com/3359/3205266401_fd10674539.jpg
98559072,10627620@N06,R.+Flores,2011-12-09 12:36:50,1324179391,GO8001_20111209_IMG_3094,-79.501436,43.773607,16.0,http://www.flickr.com/photos/10627620@N06/6529055559/,http://farm8.staticflickr.com/7024/6529055559_05dc021088.jpg
65202323,87333799@N00,October+Merger,2006-10-15 20:08:40,1161150410,IMG_3928,-79.360513,43.649941,15.0,http://www.flickr.com/photos/87333799@N00/272887648/,http://farm1.staticflickr.com/84/272887648_fab814c10e.jpg
89515095,16073996@N00,Chris+Lancaster,2008-03-22 13:18:44,1206402306,Sir+Henry+Mill+Pellatt,-79.409453,43.678087,16.0,http://www.flickr.com/photos/16073996@N00/2358958167/,http://farm3.staticflickr.com/2002/2358958167_8eace152e1.jpg
66778474,10627620@N06,R.+Flores,2012-07-31 15:00:01,1346856186,5789_20120731_IMG_4648,-79.415735,43.780428,16.0,http://www.flickr.com/photos/10627620@N06/7937203636/,http://farm9.staticflickr.com/8301/7937203636_672e8218d3.jpg
80737886,20631802@N00,ColinCarmichael,2012-04-19 20:48:28,1336731950,20120419-DSC_2780,-79.630966,43.679542,11.0,http://www.flickr.com/photos/20631802@N00/7175726158/,http://farm8.staticflickr.com/7082/7175726158_49b580b6da.jpg
62358632,44124441621@N01,fusionpanda,2006-05-03 11:52:57,1168656040,Emily+on+the+Glass+2,-79.387164,43.642612,16.0,http://www.flickr.com/photos/44124441621@N01/355398884/,http://farm1.staticflickr.com/131/355398884_6ed9f2a06b.jpg
95400160,14036428@N00,Alyx+Dellamonica,2014-03-29 10:48:42,1396126304,Distillery+District,-79.360178,43.650731,16.0,http://www.flickr.com/photos/14036428@N00/13495444564/,http://farm8.staticflickr.com/7136/13495444564_0bd998f3f2.jpg
97804005,7616875@N04,daniel_dimarco,2013-03-22 18:48:21,1364097883,fod_2013_F_0050_filtered,-79.39479399999998,43.663628,16.0,http://www.flickr.com/photos/7616875@N04/8585032494/,http://farm9.staticflickr.com/8390/8585032494_612909e8b1.jpg
83914508,7616875@N04,daniel_dimarco,2012-01-11 21:22:57,1326389225,cabaret_258_filtered,-79.39479399999998,43.663628,16.0,http://www.flickr.com/photos/7616875@N04/6685247457/,http://farm8.staticflickr.com/7158/6685247457_70b08b3107.jpg
97001489,13907834@N00,MSVG,2011-01-15 16:01:29,1295147233,%5B15%2F365+%7C+15.01.2011%5D+Bad+Day,-79.480537,43.674758,16.0,http://www.flickr.com/photos/13907834@N00/5358473817/,http://farm6.staticflickr.com/5003/5358473817_6b8a52833b.jpg
95571818,20741443@N00,Ian+Muttoo,2012-01-12 19:06:14,1328849771,fractured,-79.380073,43.654327,16.0,http://www.flickr.com/photos/20741443@N00/6850008397/,http://farm8.staticflickr.com/7192/6850008397_9ea6561f65.jpg
86194360,46769540@N00,alexindigo,2008-05-31 19:02:07,1212382448,,-79.383022,43.652534,16.0,http://www.flickr.com/photos/46769540@N00/2543472803/,http://farm4.staticflickr.com/3158/2543472803_6b3a1b850d.jpg
98888309,17643382@N00,chromewaves,2008-06-29 14:45:00,1214785196,pride2008-08.jpg,-79.383891,43.663262,16.0,http://www.flickr.com/photos/17643382@N00/2622282427/,http://farm4.staticflickr.com/3077/2622282427_0f893c62ec.jpg
66597169,10627620@N06,R.+Flores,2012-05-18 15:09:19,1337398063,7773_20120518_IMG_0161,-79.345171,43.679721,16.0,http://www.flickr.com/photos/10627620@N06/7224907406/,http://farm6.staticflickr.com/5038/7224907406_81de62e871.jpg
36135874,96804425@N00,.gabriel,2006-10-23 20:07:36,1162243148,Sacha%27s+post-demo+demo,-79.388816,43.660129,15.0,http://www.flickr.com/photos/96804425@N00/283944038/,http://farm1.staticflickr.com/106/283944038_681888e47f.jpg
69825481,10502709@N05,Nelson+Wu,2007-02-14 09:51:15,1185432855,Canadian+International+Auto+Show+2007,-79.386799,43.644072,15.0,http://www.flickr.com/photos/10502709@N05/902033219/,http://farm2.staticflickr.com/1306/902033219_f04d8fa954.jpg
90295541,86822950@N03,james_in_to,2012-05-18 20:56:32,1347056523,,-79.389363,43.641153,16.0,http://www.flickr.com/photos/86822950@N03/7951992754/,http://farm9.staticflickr.com/8462/7951992754_b3e714eeec.jpg
80627524,78939124@N08,Kamlesh+K,2012-09-11 16:56:12,1349187932,YCC+Intra-Club+Game+-+Sep+2012,-79.375019,43.728731,16.0,http://www.flickr.com/photos/78939124@N08/8047235769/,http://farm9.staticflickr.com/8320/8047235769_41edb559e0.jpg
77302494,13094294@N00,jwilly,2007-09-10 10:52:04,1192859944,NYC+Travels-3745,-79.38533000000002,43.64855900000001,11.0,http://www.flickr.com/photos/13094294@N00/1648382654/,http://farm3.staticflickr.com/2239/1648382654_b59e99ab13.jpg
28652505,78191101@N00,MattWPBS,2006-10-31 19:00:59,1393435163,Born+Dead+Icons,-79.400049,43.657572,16.0,http://www.flickr.com/photos/78191101@N00/12796631753/,http://farm4.staticflickr.com/3789/12796631753_cbe49dbc9a.jpg
64801373,36085412@N06,Premier+of+Ontario+Photography,2013-04-04 08:27:45,1365099703,Premier+Kathleen+Wynne+attended+the+official+opening+of+the+new+Louise+Temerty+Breast+Cancer+Centre+today+at+Sunnybrook+Health+Sciences+Centre.,-79.37894399999998,43.721157,16.0,http://www.flickr.com/photos/36085412@N06/8620155924/,http://farm9.staticflickr.com/8117/8620155924_ac46da3799.jpg
95193920,13907834@N00,MSVG,2009-10-25 16:27:30,1256508602,Hyundai+Accent+Rally+Car,-79.501115,43.674029,16.0,http://www.flickr.com/photos/13907834@N00/4043694947/,http://farm3.staticflickr.com/2513/4043694947_0d6f6cefb2.jpg
72111167,17016583@N00,mars_discovery_district,2007-12-01 00:00:00,1201561030,Social+Entrepreneurship+Summit+2007,-79.388984,43.66016,15.0,http://www.flickr.com/photos/17016583@N00/2226474145/,http://farm3.staticflickr.com/2016/2226474145_ab27064032.jpg
88938436,7776449@N06,elPadawan,2008-07-28 05:05:15,1251420695,Toronto+from+the+lakeshore+trail,-79.40973699999998,43.633963,13.0,http://www.flickr.com/photos/7776449@N06/3863750396/,http://farm3.staticflickr.com/2539/3863750396_ae54599ba2.jpg
63811001,86537625@N00,Aaron+Gustafson,2005-07-18 00:00:00,1121861476,Mucha+Tiles,-79.387378,43.670603,12.0,http://www.flickr.com/photos/86537625@N00/27317404/,http://farm1.staticflickr.com/21/27317404_24a570d0ec.jpg
58679107,12316147@N05,lam_chihang,2011-06-11 07:56:46,1308219299,2011_06_11_IMG_0378,-79.416239,43.632464,15.0,http://www.flickr.com/photos/12316147@N05/5839057352/,http://farm4.staticflickr.com/3251/5839057352_2d858ddfdf.jpg
83686803,49502994427@N01,gordasm,2010-02-13 07:04:45,1266062771,On+deck,-79.535,43.593833,16.0,http://www.flickr.com/photos/49502994427@N01/4352826023/,http://farm3.staticflickr.com/2499/4352826023_7555d77b9f.jpg
73473183,74648938@N00,sandy+kemsley,2006-08-12 14:55:53,1155555590,IMG_0109,-79.470462,43.608612,12.0,http://www.flickr.com/photos/74648938@N00/214958824/,http://farm1.staticflickr.com/79/214958824_05d794b77c.jpg
65796789,30211781@N04,Medicine+2.0,2008-09-04 09:52:47,1220598492,Medicine+2.0+Toronto+Day+1,-79.38785,43.659848,16.0,http://www.flickr.com/photos/30211781@N04/2829385859/,http://farm4.staticflickr.com/3289/2829385859_65f48894fb.jpg
91725684,12693966@N07,fabfotophotography,2011-07-03 14:22:51,1309806805,Pride+Toronto+Parade+-+July+3%2C+2011-155,-79.38319399999997,43.66146,15.0,http://www.flickr.com/photos/12693966@N07/5901676143/,http://farm7.staticflickr.com/6007/5901676143_cdb893eebe.jpg
94865785,57756296@N06,thelearningcurvedotca,2012-07-08 15:04:44,1342095393,Toronto+Taiko+Festival+2012+Sunday+Workshops+21,-79.39465200000002,43.666645,16.0,http://www.flickr.com/photos/57756296@N06/7555504890/,http://farm8.staticflickr.com/7247/7555504890_8ddffa9142.jpg
92293281,32038338@N02,https%3A%2F%2Fwww.youtube.com%2Fuser%2FSirius1278,2004-03-06 14:59:59,1354817806,Peter+Davison,-79.416668,43.63258,15.0,http://www.flickr.com/photos/32038338@N02/8249581709/,http://farm9.staticflickr.com/8066/8249581709_7b3b077a5e.jpg
22257751,20741443@N00,Ian+Muttoo,2010-09-01 19:41:40,1286064121,osc,-79.338583,43.716682,14.0,http://www.flickr.com/photos/20741443@N00/5045226715/,http://farm5.staticflickr.com/4091/5045226715_817f590d40.jpg
77334591,35034359137@N01,mathewingram,2011-01-25 16:00:54,1296342032,,-79.611333,43.681667,16.0,http://www.flickr.com/photos/35034359137@N01/5398847575/,http://farm6.staticflickr.com/5171/5398847575_1ba6256304.jpg
75956843,9449875@N03,mgerskup,2010-10-16 00:40:08,1287204008,I+heartily+approve.+%28via+Rebecca%29,-79.375495,43.666572,16.0,http://www.flickr.com/photos/9449875@N03/5085687020/,http://farm5.staticflickr.com/4153/5085687020_d1b57cae8d.jpg
48213517,55289779@N00,booledozer,2014-01-09 17:44:00,1389565547,Nightshot+of+construction+at+the+old+National+Hotel%2C+2014+01+09+%2811%29,-79.36739200000002,43.650691,16.0,http://www.flickr.com/photos/55289779@N00/11916939436/,http://farm8.staticflickr.com/7305/11916939436_6e78bbd8f0.jpg
97302615,10627620@N06,R.+Flores,2012-03-24 08:39:22,1332628514,YRT1117_20120324_IMG_1567,-79.425498,43.840021,16.0,http://www.flickr.com/photos/10627620@N06/7012219931/,http://farm7.staticflickr.com/6238/7012219931_2ed41a09f0.jpg
41950111,91387326@N00,postbear,2012-09-03 16:03:46,1347262398,i+miss+her+too,-79.333081,43.620214,16.0,http://www.flickr.com/photos/91387326@N00/7969271490/,http://farm9.staticflickr.com/8452/7969271490_6d13fc6ffc.jpg
75354027,73904611@N03,David+and+Paulina,2013-11-08 08:18:37,1383916717,David+and+Paulina+-+2013+Canada+Salsa+Congress,-79.37725,43.653962,11.0,http://www.flickr.com/photos/73904611@N03/10741531824/,http://farm8.staticflickr.com/7379/10741531824_6734132ba9.jpg
75890240,29038363@N00,Sylvanfeather,2007-05-22 04:20:17,1182382105,,-79.391841,43.64241,12.0,http://www.flickr.com/photos/29038363@N00/577763650/,http://farm2.staticflickr.com/1032/577763650_ad6739cdf9.jpg
63623086,41721440@N00,ThePitcher,2011-07-01 17:35:10,1310520719,Blushing+Bride+Flower,-79.400289,43.71605,16.0,http://www.flickr.com/photos/41721440@N00/5932335584/,http://farm7.staticflickr.com/6127/5932335584_09610b2381.jpg
66077524,34359854@N00,mburtch,2007-01-01 02:44:20,1167676204,IMG_1295,-79.430613,43.647724,15.0,http://www.flickr.com/photos/34359854@N00/341041170/,http://farm1.staticflickr.com/136/341041170_6654440da2.jpg
83475400,28621544@N00,ProdigyBoy,2009-06-13 23:29:20,1245009948,Gear,-79.395799,43.649074,16.0,http://www.flickr.com/photos/28621544@N00/3626451114/,http://farm3.staticflickr.com/2441/3626451114_71071f5e7b.jpg
64031125,9911655@N08,wyliepoon,2010-06-11 14:52:03,1276319347,IMG_0365,-79.383966,43.653388,15.0,http://www.flickr.com/photos/9911655@N08/4692644140/,http://farm5.staticflickr.com/4017/4692644140_f6c6e599fe.jpg
20628491,51035646355@N01,Glory+Rumours+Photos,2010-03-21 13:27:32,1313523472,St.+Lawrence+Market,-79.38533000000002,43.64855900000001,11.0,http://www.flickr.com/photos/51035646355@N01/6050643802/,http://farm7.staticflickr.com/6073/6050643802_0d6ba25164.jpg
83632065,49075539@N06,nouspique,2010-07-04 14:33:38,1278350031,Toronto+Pride+Parade+2010,-79.386177,43.668302,15.0,http://www.flickr.com/photos/49075539@N06/4764058105/,http://farm5.staticflickr.com/4100/4764058105_12376d2cf5.jpg
10677431,60597745@N00,Devin+Ford,2007-08-17 20:30:37,1187954110,IMG_6561,-79.386992,43.641952,16.0,http://www.flickr.com/photos/60597745@N00/1221325399/,http://farm2.staticflickr.com/1408/1221325399_a922656187.jpg
61895892,23619714@N08,linzera,2008-08-29 21:35:21,1237557126,Simple+Plan,-79.415102,43.629459,14.0,http://www.flickr.com/photos/23619714@N08/3369706201/,http://farm4.staticflickr.com/3653/3369706201_d483cb3840.jpg
98174886,28157992@N03,mcammer,2011-09-04 10:49:16,1315396149,MCA_6966,-79.392163,43.645267,16.0,http://www.flickr.com/photos/28157992@N03/6123705628/,http://farm7.staticflickr.com/6201/6123705628_a9cd2abedb.jpg
71473000,54971823@N00,chicgeekuk,2007-09-13 00:00:58,1189706938,More+Settlers+%283%29,-79.50824899999998,43.706693,15.0,http://www.flickr.com/photos/54971823@N00/1373718130/,http://farm2.staticflickr.com/1305/1373718130_238100d81c.jpg
36965637,8396584@N05,rnhuntington,2012-10-16 11:04:51,1352266973,OMD10016-New+City+Hall,-79.384117,43.651727,11.0,http://www.flickr.com/photos/8396584@N05/8163201527/,http://farm9.staticflickr.com/8344/8163201527_c4c8780b21.jpg
88048429,39460517@N03,Tsar+Kasim,2009-10-16 00:51:35,1255669288,What%27s+Thirty+Bucks%3F,-79.397447,43.650772,16.0,http://www.flickr.com/photos/39460517@N03/4016201708/,http://farm3.staticflickr.com/2594/4016201708_976a561e66.jpg
68365273,10627620@N06,R.+Flores,2007-07-17 15:34:30,1255961059,7054_20070717_img_7655,-79.414941,43.78097800000001,16.0,http://www.flickr.com/photos/10627620@N06/4026249912/,http://farm3.staticflickr.com/2490/4026249912_57c78b693f.jpg
38325740,33882008@N00,StJenna,2008-08-19 16:19:57,1219289196,Dusk+at+Canada%27s+Wonderland,-79.539449,43.842986,15.0,http://www.flickr.com/photos/33882008@N00/2782480483/,http://farm4.staticflickr.com/3094/2782480483_4298d6c14a.jpg
38331134,10627620@N06,R.+Flores,2009-09-19 00:00:24,1253333740,yrt006,-79.415198,43.782465,16.0,http://www.flickr.com/photos/10627620@N06/3933440052/,http://farm4.staticflickr.com/3501/3933440052_e39f811525.jpg
61856447,79281747@N00,milan.ilnyckyj,2013-09-26 20:25:44,1380508781,IMG_2667HDR,-79.39817099999998,43.66081,16.0,http://www.flickr.com/photos/79281747@N00/10012004704/,http://farm8.staticflickr.com/7443/10012004704_31e3233d13.jpg
84395585,94064020@N00,JasonParis,2012-08-12 17:05:50,1346871923,Thomson+Memorial+Park+%28Bendale%29,-79.254813,43.757673,16.0,http://www.flickr.com/photos/94064020@N00/7938700356/,http://farm9.staticflickr.com/8439/7938700356_e119954595.jpg
98529985,48234584@N00,jembe,2006-07-09 16:05:58,1152627425,Jembefola,-79.39282800000002,43.664736,15.0,http://www.flickr.com/photos/48234584@N00/187297980/,http://farm1.staticflickr.com/62/187297980_7935949996.jpg
32644964,35468158048@N01,TaranRampersad,2005-09-22 16:41:22,1127472394,SpeedGeek%3A+Patrick,-79.3927,43.662904,10.0,http://www.flickr.com/photos/35468158048@N01/45793303/,http://farm1.staticflickr.com/24/45793303_9ea177b692.jpg
99582610,10282509@N00,Jairus,2014-03-23 15:48:42,1395630137,Head+First,-79.394609,43.667724,16.0,http://www.flickr.com/photos/10282509@N00/13371192223/,http://farm3.staticflickr.com/2810/13371192223_2c204e53fd.jpg
97948743,10627620@N06,R.+Flores,2012-07-19 12:19:13,1343706813,5731_20120719_IMG_4181,-79.415735,43.780428,16.0,http://www.flickr.com/photos/10627620@N06/7681736988/,http://farm8.staticflickr.com/7125/7681736988_195beb9229.jpg
96674547,48784629@N00,compscigrad,2011-09-06 20:06:01,1315840936,Toronto+Blue+Jays+vs+Boston+Red+Sox+-+802,-79.388988,43.64067100000001,15.0,http://www.flickr.com/photos/48784629@N00/6140750476/,http://farm7.staticflickr.com/6163/6140750476_5e5a865e97.jpg
79109066,36085412@N06,Premier+of+Ontario+Photography,2013-03-05 09:26:11,1362516139,Ontario+government+is+investing+in+world-leading+brain+research+to+improve+health+care+and+create+new+jobs+for+the+people+of+Ontario.,-79.388396,43.65777,16.0,http://www.flickr.com/photos/36085412@N06/8531379889/,http://farm9.staticflickr.com/8518/8531379889_76fff90b25.jpg
86096565,52614599@N00,dsearls,2011-09-20 17:23:12,1319660708,2011_09_20_sibos_400,-79.38581500000002,43.643735,15.0,http://www.flickr.com/photos/52614599@N00/6283773327/,http://farm7.staticflickr.com/6043/6283773327_4d50d4b368.jpg
69525385,36521964195@N01,Lazarius,2011-06-21 15:04:26,1308803181,,-79.363333,43.652333,16.0,http://www.flickr.com/photos/36521964195@N01/5862464844/,http://farm6.staticflickr.com/5236/5862464844_691b35f397.jpg
94589275,9911655@N08,wyliepoon,2008-07-30 06:28:35,1217472083,IMG_7054,-79.39106899999999,43.669641,13.0,http://www.flickr.com/photos/9911655@N08/2718787448/,http://farm4.staticflickr.com/3188/2718787448_09a775113a.jpg
25677073,84987970@N00,Sweet+One,2010-06-17 22:40:58,1276835440,IMG_0982,-79.390887,43.641339,16.0,http://www.flickr.com/photos/84987970@N00/4711101412/,http://farm2.staticflickr.com/1270/4711101412_16deb2bde5.jpg
20094406,99906907@N00,diathesis,2010-10-17 20:23:33,1356286227,Always+the+first+step+in+KidSpark,-79.338369,43.716403,16.0,http://www.flickr.com/photos/99906907@N00/8301244650/,http://farm9.staticflickr.com/8078/8301244650_13993372fe.jpg
79186686,13833167@N00,lars_o_matic,2011-04-15 21:10:59,1303088776,IMG_6251,-79.392288,43.647053,16.0,http://www.flickr.com/photos/13833167@N00/5629749114/,http://farm6.staticflickr.com/5022/5629749114_2b2284de26.jpg
97975170,54229650@N00,%3C3+%5B+%7B+-+a+u+b+r+e+y+-+%7D+%5D,2007-07-04 10:25:23,1185685716,Sunflower+seeds+for+chipmunks%21,-79.38136999999998,43.644522,11.0,http://www.flickr.com/photos/54229650@N00/934959799/,http://farm2.staticflickr.com/1379/934959799_66ce9f72b6.jpg
89866886,55289779@N00,booledozer,2013-09-15 11:13:59,1379286289,New+construction+on+George%2C+between+Richmond+and+Adelaide%2C+2013+09+15+-b,-79.368375,43.650463,16.0,http://www.flickr.com/photos/55289779@N00/9765526015/,http://farm6.staticflickr.com/5513/9765526015_86162f6597.jpg
86114597,55289779@N00,booledozer,2014-03-26 16:25:45,1396475303,Construction+on+Queen%27s+Quay+on+2014+03+26+-b,-79.36327,43.649222,16.0,http://www.flickr.com/photos/55289779@N00/13589883475/,http://farm4.staticflickr.com/3764/13589883475_ab78ed792b.jpg
82346874,49889874@N05,marc+falardeau,2013-04-24 18:06:51,1366841211,SPRING%2C+FINALLY,-79.37055,43.654552,16.0,http://www.flickr.com/photos/49889874@N05/8679488330/,http://farm9.staticflickr.com/8266/8679488330_f919ba6cf6.jpg
95124831,91387326@N00,postbear,2011-02-16 16:05:10,1298496960,another+nest+of+stinging+death,-79.365186,43.66817,16.0,http://www.flickr.com/photos/91387326@N00/5472244490/,http://farm6.staticflickr.com/5176/5472244490_22ec05df4c.jpg
56214920,28288718@N03,William+Mewes,2011-07-20 16:17:29,1337730339,HONEST+EDS,-79.41136800000002,43.664612,14.0,http://www.flickr.com/photos/28288718@N03/7252367588/,http://farm8.staticflickr.com/7095/7252367588_a4dca3c7e4.jpg
83156000,39587684@N00,Lord+of+the+Wings%C2%A9,2008-07-05 15:43:07,1215312924,DSC_0097,-79.63310200000002,43.69830200000001,16.0,http://www.flickr.com/photos/39587684@N00/2640312677/,http://farm4.staticflickr.com/3101/2640312677_dfda0f18d2.jpg
68932400,47868018@N00,Anrky,2009-06-27 12:20:13,1246130227,Zombie+Pilot,-79.44818199999997,43.643874,16.0,http://www.flickr.com/photos/47868018@N00/3666129266/,http://farm4.staticflickr.com/3370/3666129266_955a575cbe.jpg
41494095,41894165897@N01,mstephens7,2007-02-02 21:12:32,1170556979,Blyberg+%26+Stephens+Visit+the+CN+Tower,-79.389438,43.642597,13.0,http://www.flickr.com/photos/41894165897@N01/378951529/,http://farm1.staticflickr.com/160/378951529_9a29fd43f5.jpg
30302094,25716750@N06,Commodore+Gandalf+Cunningham,2009-05-31 11:47:06,1243813282,Bells+on+Bloor+2009,-79.42540100000002,43.66205,14.0,http://www.flickr.com/photos/25716750@N06/3582788319/,http://farm4.staticflickr.com/3653/3582788319_cf11129de7.jpg
59436289,7616875@N04,daniel_dimarco,2013-09-19 21:37:38,1379690883,bonecage_414_filtered,-79.39479399999998,43.663628,16.0,http://www.flickr.com/photos/7616875@N04/9838113446/,http://farm8.staticflickr.com/7424/9838113446_009682f453.jpg
67927619,42228781@N00,Barnaby+Jeans,2006-09-27 13:29:54,1159420828,Canadian+Corporate+Leaders+and+Volunteers+Get+Playful+in+Toronto,-79.4429,43.7177,16.0,http://www.flickr.com/photos/42228781@N00/254650078/,http://farm1.staticflickr.com/79/254650078_2fd20122e7.jpg
93794929,74199783@N00,reegmo,2006-07-28 18:08:10,1154391526,what+is+this+that+stands+before+me,-79.598007,43.829201,11.0,http://www.flickr.com/photos/74199783@N00/203353971/,http://farm1.staticflickr.com/73/203353971_0cc3e467e7.jpg
93407490,10627620@N06,R.+Flores,2012-08-24 15:49:05,1345863592,4149_20120824_IMG_4793,-79.409104,43.636354,16.0,http://www.flickr.com/photos/10627620@N06/7854643902/,http://farm9.staticflickr.com/8285/7854643902_2fe8e8fbee.jpg
79813744,7616875@N04,daniel_dimarco,2008-03-26 17:57:20,1209537195,FOD08_0851,-79.394717,43.66347800000001,16.0,http://www.flickr.com/photos/7616875@N04/2454092898/,http://farm4.staticflickr.com/3284/2454092898_5704396444.jpg
34455357,54874446@N00,Sina+Motamedi,2007-09-29 21:39:03,1191739676,2007-09-29+21-39-03,-79.396594,43.666389,15.0,http://www.flickr.com/photos/54874446@N00/1503646322/,http://farm3.staticflickr.com/2071/1503646322_1d971d5387.jpg
70453152,7616875@N04,daniel_dimarco,2009-09-22 22:13:43,1253735742,jerryspringer09_777_filtered,-79.394749,43.663672,16.0,http://www.flickr.com/photos/7616875@N04/3948721492/,http://farm4.staticflickr.com/3040/3948721492_2a3a81f467.jpg
77815131,33547369@N00,Tim+%26+Selena+Middleton,2008-12-06 13:19:30,1228693849,rally+for+coalition+20081206T131930_0020.JPG,-79.38418100000001,43.653403,14.0,http://www.flickr.com/photos/33547369@N00/3091163602/,http://farm4.staticflickr.com/3257/3091163602_f80bc26148.jpg
88757921,49056086@N08,marc+%7C%7C,2011-02-20 18:14:23,1298353451,Auto+Show+2011,-79.386799,43.644064,15.0,http://www.flickr.com/photos/49056086@N08/5467018621/,http://farm6.staticflickr.com/5011/5467018621_7863520f0d.jpg
11267709,16846345@N07,W1N9Zr0,2010-05-29 20:18:44,1275525629,IMG_09913,-79.57863,43.69163,15.0,http://www.flickr.com/photos/16846345@N07/4665034214/,http://farm5.staticflickr.com/4044/4665034214_f38c9f8829.jpg
68500710,39587684@N00,Lord+of+the+Wings%C2%A9,2011-02-19 13:11:50,1298183726,DSC_0209,-79.38645600000002,43.644018,15.0,http://www.flickr.com/photos/39587684@N00/5460212771/,http://farm2.staticflickr.com/1418/5460212771_73e656750d.jpg
90536912,14379510@N08,Terry+Babij,2012-03-23 13:54:15,1333382484,Canada+Blooms+NHS12+-1.jpg,-79.413228,43.635221,15.0,http://www.flickr.com/photos/14379510@N08/6892963846/,http://farm8.staticflickr.com/7067/6892963846_a6d417c2a0.jpg
14741263,84987970@N00,Sweet+One,2010-03-27 21:18:14,1269743729,IMG_0825,-79.383859,43.649048,16.0,http://www.flickr.com/photos/84987970@N00/4468110203/,http://farm3.staticflickr.com/2730/4468110203_b99a7061ee.jpg
43091154,86097443@N00,jtrant,2009-02-22 14:08:33,1235335365,jt-2009-02-22_14-08-33,-79.296441,43.666629,15.0,http://www.flickr.com/photos/86097443@N00/3301521998/,http://farm4.staticflickr.com/3343/3301521998_090cbd71e1.jpg
62989960,88105592@N00,Bill+Hertha+...+out+of+the+office+...,2008-10-19 13:38:34,1224641173,Fall+Colours+at+Angus+Glen+and+Maple+Valley+Park,-79.396736,43.825496,16.0,http://www.flickr.com/photos/88105592@N00/2962531763/,http://farm4.staticflickr.com/3007/2962531763_27f267e65c.jpg
55104354,53394374@N06,deejay008,2012-10-20 15:01:40,1350800206,ZombieWalk+Toronto+2012+101,-79.383773,43.651727,14.0,http://www.flickr.com/photos/53394374@N06/8107733099/,http://farm9.staticflickr.com/8333/8107733099_f229f3492f.jpg
51976219,26761048@N05,Malcolm+Bastien,2014-01-11 16:05:08,1389474308,upload,-79.470924,43.662573,16.0,http://www.flickr.com/photos/26761048@N05/11894473836/,http://farm3.staticflickr.com/2879/11894473836_efa4a9b1b4.jpg
73862717,39460517@N03,Tsar+Kasim,2010-02-25 18:37:30,1267155595,Toronto+Celebrates+Canada+Reads+%236,-79.387013,43.671674,15.0,http://www.flickr.com/photos/39460517@N03/4389123064/,http://farm3.staticflickr.com/2680/4389123064_a682532baa.jpg
88294742,81324440@N00,Zach+Slootsky,2005-11-01 18:34:09,1130898849,borden+018,-79.39609,43.645485,16.0,http://www.flickr.com/photos/81324440@N00/58793518/,http://farm1.staticflickr.com/24/58793518_3f174cedfb.jpg
65948117,55289779@N00,booledozer,2013-10-23 15:54:53,1382613553,2+freighters+moored+in+Toronto%2C+2013+10+23+%283%29,-79.364756,43.655194,16.0,http://www.flickr.com/photos/55289779@N00/10456278945/,http://farm6.staticflickr.com/5544/10456278945_3a5df691b6.jpg
60573057,42536354@N00,designwallah,2013-07-20 14:58:38,1374369219,%22of%22,-79.393057,43.643963,16.0,http://www.flickr.com/photos/42536354@N00/9332015898/,http://farm8.staticflickr.com/7346/9332015898_bcb5755de7.jpg
18696211,75511860@N00,Tania+Liu,2009-04-04 12:32:36,1238999089,Olivia+Chow%2C+MP+%40+Against+War+Rally%2C+Toronto,-79.380362,43.656213,16.0,http://www.flickr.com/photos/75511860@N00/3417496700/,http://farm4.staticflickr.com/3389/3417496700_6a3e282846.jpg
91985770,79847196@N00,dvanhorn,2011-07-03 17:43:16,1309902742,DSC_0333,-79.362876,43.686794,15.0,http://www.flickr.com/photos/79847196@N00/5906633218/,http://farm6.staticflickr.com/5280/5906633218_7aa3ea0907.jpg
88140045,26195569@N00,teamscuby,2008-08-02 17:48:17,1217872542,charlie,-79.447631,43.641841,15.0,http://www.flickr.com/photos/26195569@N00/2732867292/,http://farm4.staticflickr.com/3156/2732867292_62057f82c6.jpg
62455498,84987970@N00,Sweet+One,2009-06-27 14:36:46,1246130874,DSCN5656,-79.385511,43.667196,16.0,http://www.flickr.com/photos/84987970@N00/3666155452/,http://farm3.staticflickr.com/2479/3666155452_224234c561.jpg
88064617,93645046@N00,David+Topping,2007-06-23 00:00:22,1183678119,DSC_6497,-79.424713,43.643085,16.0,http://www.flickr.com/photos/93645046@N00/731063335/,http://farm2.staticflickr.com/1099/731063335_d22da18d65.jpg
70345798,35034354014@N01,photojunkie,2009-12-15 21:59:02,1261055408,IMG_4094,-79.41944699999998,43.655328,15.0,http://www.flickr.com/photos/35034354014@N01/4192781394/,http://farm3.staticflickr.com/2565/4192781394_782e9352de.jpg
94439525,13113559@N00,*Bet%C3%BCL*,2006-12-16 21:40:59,1166373993,,-79.63418399999998,43.59220300000001,14.0,http://www.flickr.com/photos/13113559@N00/324975698/,http://farm1.staticflickr.com/144/324975698_9b9d8ad8fb.jpg
